GEOID,location,name,estimate,moe,label,concept,geography
29510124200,Census Tract 1242; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105C_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105C_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105C_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125600,Census Tract 1256; St. Louis city; Missouri,B08105C_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125600,Census Tract 1256; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125600,Census Tract 1256; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125600,Census Tract 1256; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125600,Census Tract 1256; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125600,Census Tract 1256; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125600,Census Tract 1256; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125700,Census Tract 1257; St. Louis city; Missouri,B08105C_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125700,Census Tract 1257; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125700,Census Tract 1257; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125700,Census Tract 1257; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125700,Census Tract 1257; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125700,Census Tract 1257; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510125700,Census Tract 1257; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126600,Census Tract 1266; St. Louis city; Missouri,B08105C_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126600,Census Tract 1266; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126600,Census Tract 1266; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126600,Census Tract 1266; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126600,Census Tract 1266; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126600,Census Tract 1266; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126600,Census Tract 1266; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126700,Census Tract 1267; St. Louis city; Missouri,B08105C_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126700,Census Tract 1267; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126700,Census Tract 1267; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126700,Census Tract 1267; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126700,Census Tract 1267; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126700,Census Tract 1267; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126700,Census Tract 1267; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126800,Census Tract 1268; St. Louis city; Missouri,B08105C_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126800,Census Tract 1268; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126800,Census Tract 1268; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126800,Census Tract 1268; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126800,Census Tract 1268; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126800,Census Tract 1268; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126800,Census Tract 1268; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126900,Census Tract 1269; St. Louis city; Missouri,B08105C_001,11,17,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126900,Census Tract 1269; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126900,Census Tract 1269; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126900,Census Tract 1269; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126900,Census Tract 1269; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126900,Census Tract 1269; St. Louis city; Missouri,B08105C_006,11,17,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510126900,Census Tract 1269; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127000,Census Tract 1270; St. Louis city; Missouri,B08105C_001,7,11,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127000,Census Tract 1270; St. Louis city; Missouri,B08105C_002,7,11,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127000,Census Tract 1270; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127000,Census Tract 1270; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127000,Census Tract 1270; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127000,Census Tract 1270; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127000,Census Tract 1270; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127100,Census Tract 1271; St. Louis city; Missouri,B08105C_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127100,Census Tract 1271; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127100,Census Tract 1271; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127100,Census Tract 1271; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127100,Census Tract 1271; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127100,Census Tract 1271; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127100,Census Tract 1271; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127200,Census Tract 1272; St. Louis city; Missouri,B08105C_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127200,Census Tract 1272; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127200,Census Tract 1272; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127200,Census Tract 1272; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127200,Census Tract 1272; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127200,Census Tract 1272; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127200,Census Tract 1272; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127300,Census Tract 1273; St. Louis city; Missouri,B08105C_001,7,11,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127300,Census Tract 1273; St. Louis city; Missouri,B08105C_002,7,11,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127300,Census Tract 1273; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127300,Census Tract 1273; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127300,Census Tract 1273; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127300,Census Tract 1273; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127300,Census Tract 1273; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127400,Census Tract 1274; St. Louis city; Missouri,B08105C_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127400,Census Tract 1274; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127400,Census Tract 1274; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127400,Census Tract 1274; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127400,Census Tract 1274; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127400,Census Tract 1274; St. Louis city; Missouri,B08105C_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127400,Census Tract 1274; St. Louis city; Missouri,B08105C_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127500,Census Tract 1275; St. Louis city; Missouri,B08105C_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127500,Census Tract 1275; St. Louis city; Missouri,B08105C_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127500,Census Tract 1275; St. Louis city; Missouri,B08105C_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127500,Census Tract 1275; St. Louis city; Missouri,B08105C_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
29510127500,Census Tract 1275; St. Louis city; Missouri,B08105C_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (AMERICAN INDIAN AND ALASKA NATIVE ALONE),tract
